id,call_datetime,src,target,agent,start_time,end_time,call_type,line_of_business
8383,2023-03-12 18:54:01,s10,t8,susan,2023-03-12 18:30:01.164967,2023-03-12 18:48:01.164967,Inbound,Retail
8384,2023-03-12 18:54:01,s3,t2,susan,2023-03-12 17:35:01.164995,2023-03-12 18:35:01.164995,Inbound,Retail
8385,2023-03-12 18:54:01,s3,t1,susan,2023-03-12 17:50:01.165031,2023-03-12 18:32:01.165031,Inbound,Finance
8386,2023-03-12 18:54:01,s9,t4,kelly,2023-03-12 18:45:01.165062,2023-03-12 19:19:01.165062,Inbound,Healthcare
8387,2023-03-12 18:54:01,s9,t9,amy,2023-03-12 18:52:01.165096,2023-03-12 18:56:01.165096,Inbound,Finance
8388,2023-03-12 18:54:01,s8,t4,kelly,2023-03-12 16:55:01.165125,2023-03-12 16:59:01.165125,Inbound,Healthcare
8389,2023-03-12 18:54:01,s9,t10,susan,2023-03-12 18:52:01.165153,2023-03-12 18:56:01.165153,Inbound,Healthcare
8390,2023-03-12 18:54:01,s3,t7,tom,2023-03-12 17:47:01.165181,2023-03-12 17:50:01.165181,Outbound,Healthcare
8391,2023-03-12 18:54:01,s4,t4,kelly,2023-03-12 17:09:01.165209,2023-03-12 17:45:01.165209,Outbound,Finance
8392,2023-03-12 18:54:01,s5,t5,tom,2023-03-12 18:15:01.165237,2023-03-12 18:29:01.165237,Inbound,Finance
8393,2023-03-12 18:54:01,s10,t4,amy,2023-03-12 18:46:01.165265,2023-03-12 18:48:01.165265,Outbound,Retail
8394,2023-03-12 18:54:01,s5,t8,amy,2023-03-12 18:32:01.165293,2023-03-12 19:29:01.165293,Outbound,Retail
8395,2023-03-12 18:54:01,s9,t1,kelly,2023-03-12 17:21:01.165321,2023-03-12 17:24:01.165321,Inbound,Healthcare
8396,2023-03-12 18:54:01,s2,t1,jack,2023-03-12 17:27:01.165379,2023-03-12 17:36:01.165379,Outbound,Retail
8397,2023-03-12 18:54:01,s6,t4,jack,2023-03-12 16:55:01.165414,2023-03-12 17:36:01.165414,Inbound,Healthcare
8398,2023-03-12 18:54:01,s1,t2,tom,2023-03-12 16:54:01.165453,2023-03-12 17:54:01.165453,Inbound,Retail
8399,2023-03-12 18:54:01,s9,t1,jack,2023-03-12 18:28:01.165482,2023-03-12 19:28:01.165482,Inbound,Healthcare
8400,2023-03-12 18:54:01,s5,t7,jack,2023-03-12 17:13:01.165511,2023-03-12 18:02:01.165511,Inbound,Finance
8401,2023-03-12 18:54:01,s5,t10,jack,2023-03-12 16:56:01.165545,2023-03-12 17:11:01.165545,Inbound,Retail
8402,2023-03-12 18:54:01,s2,t3,amy,2023-03-12 17:26:01.165574,2023-03-12 17:47:01.165574,Outbound,Finance
8403,2023-03-12 18:54:01,s1,t5,kelly,2023-03-12 17:09:01.165604,2023-03-12 17:43:01.165604,Inbound,Retail
8404,2023-03-12 18:54:01,s10,t2,amy,2023-03-12 17:44:01.165633,2023-03-12 18:04:01.165633,Inbound,Healthcare
8405,2023-03-12 18:54:01,s5,t7,kelly,2023-03-12 17:50:01.165661,2023-03-12 18:48:01.165661,Inbound,Finance
8406,2023-03-12 18:54:01,s4,t8,amy,2023-03-12 16:55:01.165689,2023-03-12 17:25:01.165689,Inbound,Healthcare
8407,2023-03-12 18:54:01,s10,t8,kelly,2023-03-12 17:09:01.165717,2023-03-12 17:26:01.165717,Outbound,Healthcare
8408,2023-03-12 18:54:01,s4,t6,amy,2023-03-12 18:06:01.165745,2023-03-12 18:29:01.165745,Inbound,Finance
8409,2023-03-12 18:54:01,s2,t5,jack,2023-03-12 18:42:01.165773,2023-03-12 19:10:01.165773,Outbound,Finance
8410,2023-03-12 18:54:01,s3,t2,tom,2023-03-12 18:37:01.165801,2023-03-12 19:12:01.165801,Inbound,Retail
8411,2023-03-12 18:54:01,s6,t3,amy,2023-03-12 18:46:01.165834,2023-03-12 19:05:01.165834,Inbound,Retail
8412,2023-03-12 18:54:01,s1,t5,susan,2023-03-12 17:00:01.165864,2023-03-12 17:54:01.165864,Inbound,Finance
8413,2023-03-12 18:54:01,s1,t5,jack,2023-03-12 17:25:01.165892,2023-03-12 18:05:01.165892,Inbound,Healthcare
8414,2023-03-12 18:54:01,s8,t4,jack,2023-03-12 18:10:01.165921,2023-03-12 18:40:01.165921,Outbound,Healthcare
8415,2023-03-12 18:54:01,s1,t10,amy,2023-03-12 17:37:01.165950,2023-03-12 18:27:01.165950,Inbound,Healthcare
8416,2023-03-12 18:54:01,s3,t5,kelly,2023-03-12 17:15:01.165978,2023-03-12 17:45:01.165978,Inbound,Finance
8417,2023-03-12 18:54:01,s3,t7,susan,2023-03-12 17:58:01.166006,2023-03-12 18:46:01.166006,Outbound,Finance
8418,2023-03-12 18:54:01,s5,t4,tom,2023-03-12 17:40:01.166034,2023-03-12 18:16:01.166034,Inbound,Healthcare
8419,2023-03-12 18:54:01,s9,t4,amy,2023-03-12 18:06:01.166063,2023-03-12 18:41:01.166063,Outbound,Retail
8420,2023-03-12 18:54:01,s1,t3,kelly,2023-03-12 17:26:01.166091,2023-03-12 17:53:01.166091,Outbound,Healthcare
8421,2023-03-12 18:54:01,s6,t7,jack,2023-03-12 17:18:01.166119,2023-03-12 17:29:01.166119,Inbound,Healthcare
8422,2023-03-12 18:54:01,s7,t4,amy,2023-03-12 17:02:01.166147,2023-03-12 17:41:01.166147,Outbound,Healthcare
8423,2023-03-12 18:54:01,s1,t5,tom,2023-03-12 18:08:01.166175,2023-03-12 18:22:01.166175,Inbound,Retail
8424,2023-03-12 18:54:01,s8,t4,jack,2023-03-12 18:35:01.166203,2023-03-12 19:20:01.166203,Outbound,Finance
8425,2023-03-12 18:54:01,s9,t4,susan,2023-03-12 18:06:01.166231,2023-03-12 18:07:01.166231,Inbound,Healthcare
8426,2023-03-12 18:54:01,s6,t7,susan,2023-03-12 18:04:01.166259,2023-03-12 18:55:01.166259,Outbound,Healthcare
8427,2023-03-12 18:54:01,s3,t2,jack,2023-03-12 18:22:01.166287,2023-03-12 19:07:01.166287,Inbound,Healthcare
8428,2023-03-12 18:54:01,s8,t8,kelly,2023-03-12 18:44:01.166315,2023-03-12 19:12:01.166315,Outbound,Finance
8429,2023-03-12 18:54:01,s6,t10,tom,2023-03-12 17:42:01.166344,2023-03-12 17:55:01.166344,Outbound,Retail
8430,2023-03-12 18:54:01,s3,t1,tom,2023-03-12 18:16:01.166372,2023-03-12 19:07:01.166372,Outbound,Healthcare
8431,2023-03-12 18:54:01,s5,t2,kelly,2023-03-12 16:58:01.166400,2023-03-12 17:16:01.166400,Outbound,Retail
8432,2023-03-12 18:54:01,s10,t3,susan,2023-03-12 18:47:01.166428,2023-03-12 18:47:01.166428,Outbound,Healthcare
8433,2023-03-12 18:54:01,s2,t5,tom,2023-03-12 17:35:01.166456,2023-03-12 18:19:01.166456,Inbound,Retail
8434,2023-03-12 18:54:01,s4,t9,susan,2023-03-12 16:57:01.166484,2023-03-12 17:03:01.166484,Inbound,Retail
8435,2023-03-12 18:54:01,s6,t7,tom,2023-03-12 18:48:01.166512,2023-03-12 19:22:01.166512,Inbound,Healthcare
8436,2023-03-12 18:54:01,s6,t5,susan,2023-03-12 18:51:01.166544,2023-03-12 19:37:01.166544,Outbound,Healthcare
8437,2023-03-12 18:54:01,s3,t9,susan,2023-03-12 17:14:01.166574,2023-03-12 18:09:01.166574,Inbound,Healthcare
8438,2023-03-12 18:54:01,s7,t3,susan,2023-03-12 17:57:01.166603,2023-03-12 18:15:01.166603,Inbound,Finance
8439,2023-03-12 18:54:01,s1,t10,amy,2023-03-12 17:34:01.166631,2023-03-12 17:39:01.166631,Outbound,Retail
8440,2023-03-12 18:54:01,s1,t5,susan,2023-03-12 17:49:01.166659,2023-03-12 17:49:01.166659,Inbound,Finance
8441,2023-03-12 18:54:01,s2,t1,jack,2023-03-12 17:36:01.166687,2023-03-12 18:35:01.166687,Outbound,Retail
8442,2023-03-12 18:54:01,s1,t7,amy,2023-03-12 18:07:01.166716,2023-03-12 18:23:01.166716,Inbound,Finance
8443,2023-03-12 18:54:01,s4,t5,susan,2023-03-12 18:39:01.166749,2023-03-12 19:09:01.166749,Outbound,Healthcare
8444,2023-03-12 18:54:01,s10,t9,susan,2023-03-12 17:16:01.166779,2023-03-12 18:11:01.166779,Inbound,Healthcare
8445,2023-03-12 18:54:01,s2,t3,kelly,2023-03-12 17:07:01.166814,2023-03-12 17:54:01.166814,Inbound,Healthcare
8446,2023-03-12 18:54:01,s9,t10,tom,2023-03-12 17:41:01.166844,2023-03-12 18:07:01.166844,Inbound,Retail
8447,2023-03-12 18:54:01,s5,t9,tom,2023-03-12 17:58:01.166873,2023-03-12 18:12:01.166873,Inbound,Retail
8448,2023-03-12 18:54:01,s4,t7,tom,2023-03-12 18:01:01.166918,2023-03-12 18:30:01.166918,Outbound,Retail
8449,2023-03-12 18:54:01,s10,t1,kelly,2023-03-12 17:33:01.166950,2023-03-12 17:59:01.166950,Outbound,Healthcare
8450,2023-03-12 18:54:01,s5,t8,kelly,2023-03-12 18:25:01.166979,2023-03-12 18:27:01.166979,Outbound,Retail
8451,2023-03-12 18:54:01,s9,t9,jack,2023-03-12 17:42:01.167008,2023-03-12 17:42:01.167008,Inbound,Retail
8452,2023-03-12 18:54:01,s8,t6,kelly,2023-03-12 18:52:01.167036,2023-03-12 19:11:01.167036,Inbound,Finance
8453,2023-03-12 18:54:01,s7,t10,susan,2023-03-12 17:22:01.167064,2023-03-12 17:54:01.167064,Inbound,Retail
8454,2023-03-12 18:54:01,s8,t9,jack,2023-03-12 17:45:01.167093,2023-03-12 18:03:01.167093,Outbound,Healthcare
8455,2023-03-12 18:54:01,s8,t3,amy,2023-03-12 17:26:01.167121,2023-03-12 18:22:01.167121,Outbound,Retail
8456,2023-03-12 18:54:01,s10,t2,tom,2023-03-12 17:42:01.167150,2023-03-12 17:51:01.167150,Inbound,Retail
8457,2023-03-12 18:54:01,s2,t8,jack,2023-03-12 17:22:01.167179,2023-03-12 17:52:01.167179,Inbound,Retail
8458,2023-03-12 18:54:01,s6,t3,kelly,2023-03-12 17:02:01.167208,2023-03-12 17:16:01.167208,Inbound,Finance
8459,2023-03-12 18:54:01,s4,t9,amy,2023-03-12 18:18:01.167236,2023-03-12 18:43:01.167236,Outbound,Retail
8460,2023-03-12 18:54:01,s4,t5,amy,2023-03-12 18:50:01.167264,2023-03-12 18:54:01.167264,Inbound,Retail
8461,2023-03-12 18:54:01,s7,t4,susan,2023-03-12 17:38:01.167296,2023-03-12 18:32:01.167296,Inbound,Retail
8462,2023-03-12 18:54:01,s4,t5,amy,2023-03-12 17:59:01.167329,2023-03-12 18:26:01.167329,Inbound,Healthcare
8463,2023-03-12 18:54:01,s1,t1,susan,2023-03-12 17:58:01.167358,2023-03-12 18:11:01.167358,Inbound,Healthcare
8464,2023-03-12 18:54:01,s9,t6,amy,2023-03-12 17:56:01.167386,2023-03-12 18:40:01.167386,Outbound,Finance
8465,2023-03-12 18:54:01,s1,t6,tom,2023-03-12 17:26:01.167414,2023-03-12 18:04:01.167414,Inbound,Retail
8466,2023-03-12 18:54:01,s5,t7,tom,2023-03-12 18:44:01.167442,2023-03-12 19:30:01.167442,Inbound,Healthcare
8467,2023-03-12 18:54:01,s3,t4,kelly,2023-03-12 17:46:01.167470,2023-03-12 18:01:01.167470,Outbound,Healthcare
8468,2023-03-12 18:54:01,s1,t7,jack,2023-03-12 18:12:01.167498,2023-03-12 19:08:01.167498,Outbound,Finance
8469,2023-03-12 18:54:01,s8,t1,kelly,2023-03-12 17:15:01.167526,2023-03-12 17:19:01.167526,Inbound,Finance
8470,2023-03-12 18:54:01,s1,t5,tom,2023-03-12 17:51:01.167554,2023-03-12 18:21:01.167554,Outbound,Healthcare
8471,2023-03-12 18:54:01,s7,t2,tom,2023-03-12 17:50:01.167582,2023-03-12 18:25:01.167582,Inbound,Finance
8472,2023-03-12 18:54:01,s6,t9,jack,2023-03-12 17:05:01.167610,2023-03-12 17:33:01.167610,Inbound,Retail
8473,2023-03-12 18:54:01,s3,t2,susan,2023-03-12 18:32:01.167637,2023-03-12 18:40:01.167637,Inbound,Finance
8474,2023-03-12 18:54:01,s10,t2,jack,2023-03-12 18:01:01.167665,2023-03-12 18:51:01.167665,Outbound,Healthcare
8475,2023-03-12 18:54:01,s9,t10,kelly,2023-03-12 17:36:01.167694,2023-03-12 18:05:01.167694,Inbound,Retail
8476,2023-03-12 18:54:01,s8,t8,tom,2023-03-12 17:31:01.167721,2023-03-12 17:41:01.167721,Outbound,Finance
8477,2023-03-12 18:54:01,s9,t9,amy,2023-03-12 17:46:01.167749,2023-03-12 18:02:01.167749,Inbound,Healthcare
8478,2023-03-12 18:54:01,s6,t3,susan,2023-03-12 17:48:01.167777,2023-03-12 18:25:01.167777,Outbound,Retail
8479,2023-03-12 18:54:01,s2,t5,jack,2023-03-12 18:44:01.167805,2023-03-12 19:20:01.167805,Inbound,Retail
8480,2023-03-12 18:54:01,s6,t5,susan,2023-03-12 18:48:01.167833,2023-03-12 19:19:01.167833,Inbound,Healthcare
8481,2023-03-12 18:54:01,s9,t4,kelly,2023-03-12 17:11:01.167861,2023-03-12 17:44:01.167861,Outbound,Retail
8482,2023-03-12 18:54:01,s9,t1,amy,2023-03-12 17:41:01.167889,2023-03-12 18:24:01.167889,Outbound,Finance
8483,2023-03-12 18:54:01,s3,t6,amy,2023-03-12 17:32:01.167917,2023-03-12 18:13:01.167917,Outbound,Retail
8484,2023-03-12 18:54:01,s3,t3,tom,2023-03-12 17:25:01.167945,2023-03-12 18:12:01.167945,Outbound,Retail
8485,2023-03-12 18:54:01,s3,t5,jack,2023-03-12 18:23:01.167978,2023-03-12 18:58:01.167978,Inbound,Retail
8486,2023-03-12 18:54:01,s7,t4,susan,2023-03-12 18:29:01.168008,2023-03-12 18:29:01.168008,Outbound,Healthcare
8487,2023-03-12 18:54:01,s4,t3,amy,2023-03-12 17:44:01.168042,2023-03-12 18:16:01.168042,Inbound,Healthcare
8488,2023-03-12 18:54:01,s7,t4,amy,2023-03-12 18:33:01.168072,2023-03-12 18:56:01.168072,Inbound,Healthcare
8489,2023-03-12 18:54:01,s6,t1,kelly,2023-03-12 18:01:01.168100,2023-03-12 18:45:01.168100,Outbound,Finance
8490,2023-03-12 18:54:01,s3,t4,tom,2023-03-12 17:19:01.168128,2023-03-12 17:27:01.168128,Inbound,Retail
8491,2023-03-12 18:54:01,s4,t1,kelly,2023-03-12 17:52:01.168157,2023-03-12 18:01:01.168157,Inbound,Healthcare
8492,2023-03-12 18:54:01,s6,t6,tom,2023-03-12 17:39:01.168185,2023-03-12 18:10:01.168185,Inbound,Retail
8493,2023-03-12 18:54:01,s7,t5,amy,2023-03-12 17:00:01.168213,2023-03-12 17:36:01.168213,Inbound,Healthcare
8494,2023-03-12 18:54:01,s10,t3,kelly,2023-03-12 17:19:01.168242,2023-03-12 18:17:01.168242,Inbound,Retail
8495,2023-03-12 18:54:01,s4,t6,jack,2023-03-12 17:48:01.168270,2023-03-12 18:22:01.168270,Inbound,Healthcare
8496,2023-03-12 18:54:01,s7,t7,susan,2023-03-12 18:01:01.168298,2023-03-12 18:27:01.168298,Outbound,Retail
8497,2023-03-12 18:54:01,s4,t5,jack,2023-03-12 17:49:01.168326,2023-03-12 18:16:01.168326,Inbound,Healthcare
8498,2023-03-12 18:54:01,s4,t9,jack,2023-03-12 17:36:01.168354,2023-03-12 18:25:01.168354,Outbound,Retail
8499,2023-03-12 18:54:01,s9,t4,jack,2023-03-12 18:26:01.168474,2023-03-12 19:07:01.168474,Inbound,Finance
8500,2023-03-12 18:54:01,s2,t5,susan,2023-03-12 17:02:01.168510,2023-03-12 17:37:01.168510,Outbound,Finance
8501,2023-03-12 18:54:01,s3,t2,tom,2023-03-12 17:38:01.168541,2023-03-12 17:49:01.168541,Inbound,Retail
8502,2023-03-12 18:54:01,s5,t4,kelly,2023-03-12 17:24:01.168571,2023-03-12 17:56:01.168571,Inbound,Retail
8503,2023-03-12 18:54:01,s8,t4,kelly,2023-03-12 18:16:01.168600,2023-03-12 18:19:01.168600,Inbound,Finance
8504,2023-03-12 18:54:01,s2,t3,kelly,2023-03-12 18:42:01.168629,2023-03-12 19:24:01.168629,Outbound,Healthcare
8505,2023-03-12 18:54:01,s3,t1,kelly,2023-03-12 16:54:01.168658,2023-03-12 17:25:01.168658,Inbound,Retail
8506,2023-03-12 18:54:01,s1,t3,jack,2023-03-12 18:46:01.168688,2023-03-12 19:00:01.168688,Inbound,Healthcare
8507,2023-03-12 18:54:01,s6,t1,jack,2023-03-12 17:32:01.168717,2023-03-12 17:51:01.168717,Outbound,Finance
8508,2023-03-12 18:54:01,s9,t8,jack,2023-03-12 18:48:01.168746,2023-03-12 19:46:01.168746,Inbound,Finance
8509,2023-03-12 18:54:01,s4,t5,susan,2023-03-12 17:47:01.168774,2023-03-12 17:54:01.168774,Inbound,Finance
8510,2023-03-12 18:54:01,s8,t2,susan,2023-03-12 18:31:01.168802,2023-03-12 19:30:01.168802,Inbound,Healthcare
8511,2023-03-12 18:54:01,s10,t5,susan,2023-03-12 17:53:01.168839,2023-03-12 17:55:01.168839,Inbound,Healthcare
8512,2023-03-12 18:54:01,s8,t4,jack,2023-03-12 18:00:01.168875,2023-03-12 18:36:01.168875,Inbound,Retail
8513,2023-03-12 18:54:01,s9,t4,kelly,2023-03-12 16:54:01.168906,2023-03-12 17:10:01.168906,Inbound,Retail
8514,2023-03-12 18:54:01,s9,t6,amy,2023-03-12 17:19:01.168934,2023-03-12 18:17:01.168934,Inbound,Finance
8515,2023-03-12 18:54:01,s8,t7,jack,2023-03-12 18:14:01.168963,2023-03-12 18:26:01.168963,Outbound,Retail
8516,2023-03-12 18:54:01,s4,t8,amy,2023-03-12 18:36:01.168992,2023-03-12 18:37:01.168992,Outbound,Healthcare
8517,2023-03-12 18:54:01,s8,t5,jack,2023-03-12 17:51:01.169020,2023-03-12 17:58:01.169020,Inbound,Healthcare
8518,2023-03-12 18:54:01,s6,t1,jack,2023-03-12 17:06:01.169049,2023-03-12 18:06:01.169049,Outbound,Finance
8519,2023-03-12 18:54:01,s5,t9,jack,2023-03-12 17:26:01.169077,2023-03-12 17:57:01.169077,Outbound,Healthcare
8520,2023-03-12 18:54:01,s9,t1,kelly,2023-03-12 18:03:01.169106,2023-03-12 18:45:01.169106,Inbound,Finance
8521,2023-03-12 18:54:01,s4,t5,amy,2023-03-12 18:21:01.169135,2023-03-12 19:15:01.169135,Inbound,Healthcare
8522,2023-03-12 18:54:01,s3,t10,tom,2023-03-12 17:33:01.169164,2023-03-12 18:16:01.169164,Outbound,Retail
8523,2023-03-12 18:54:01,s3,t5,kelly,2023-03-12 17:39:01.169193,2023-03-12 17:53:01.169193,Outbound,Healthcare
8524,2023-03-12 18:54:01,s2,t8,amy,2023-03-12 17:07:01.169222,2023-03-12 18:03:01.169222,Outbound,Finance
8525,2023-03-12 18:54:01,s7,t8,kelly,2023-03-12 17:01:01.169251,2023-03-12 17:47:01.169251,Outbound,Healthcare
8526,2023-03-12 18:54:01,s6,t8,amy,2023-03-12 18:34:01.169280,2023-03-12 18:40:01.169280,Outbound,Finance
8527,2023-03-12 18:54:01,s4,t7,amy,2023-03-12 18:35:01.169313,2023-03-12 19:12:01.169313,Inbound,Finance
8528,2023-03-12 18:54:01,s3,t3,jack,2023-03-12 17:52:01.169361,2023-03-12 17:56:01.169361,Inbound,Finance
8529,2023-03-12 18:54:01,s8,t3,susan,2023-03-12 18:20:01.169396,2023-03-12 18:58:01.169396,Inbound,Retail
8530,2023-03-12 18:54:01,s6,t7,amy,2023-03-12 18:33:01.169425,2023-03-12 19:09:01.169425,Inbound,Healthcare
8531,2023-03-12 18:54:01,s2,t10,jack,2023-03-12 18:49:01.169454,2023-03-12 18:58:01.169454,Inbound,Healthcare
8532,2023-03-12 18:54:01,s5,t6,susan,2023-03-12 18:05:01.169482,2023-03-12 18:42:01.169482,Outbound,Finance
8533,2023-03-12 18:54:01,s5,t1,amy,2023-03-12 17:42:01.169510,2023-03-12 18:03:01.169510,Inbound,Retail
8534,2023-03-12 18:54:01,s5,t10,kelly,2023-03-12 18:52:01.169539,2023-03-12 19:47:01.169539,Outbound,Retail
8535,2023-03-12 18:54:01,s1,t6,tom,2023-03-12 17:58:01.169568,2023-03-12 18:46:01.169568,Inbound,Healthcare
8536,2023-03-12 18:54:01,s7,t10,tom,2023-03-12 16:58:01.169603,2023-03-12 17:20:01.169603,Outbound,Retail
8537,2023-03-12 18:54:01,s8,t6,susan,2023-03-12 17:51:01.169634,2023-03-12 17:52:01.169634,Outbound,Healthcare
8538,2023-03-12 18:54:01,s1,t3,tom,2023-03-12 17:37:01.169683,2023-03-12 18:05:01.169683,Outbound,Retail
8539,2023-03-12 18:54:01,s2,t3,amy,2023-03-12 18:32:01.169713,2023-03-12 18:54:01.169713,Inbound,Finance
8540,2023-03-12 18:54:01,s3,t7,susan,2023-03-12 17:15:01.169742,2023-03-12 17:29:01.169742,Inbound,Retail
8541,2023-03-12 18:54:01,s8,t3,tom,2023-03-12 18:05:01.169770,2023-03-12 19:05:01.169770,Inbound,Retail
8542,2023-03-12 18:54:01,s8,t6,jack,2023-03-12 16:54:01.169799,2023-03-12 17:41:01.169799,Outbound,Retail
8543,2023-03-12 18:54:01,s4,t7,susan,2023-03-12 18:31:01.169828,2023-03-12 18:39:01.169828,Outbound,Finance
8544,2023-03-12 18:54:01,s7,t10,tom,2023-03-12 18:30:01.169856,2023-03-12 19:13:01.169856,Outbound,Healthcare
8545,2023-03-12 18:54:01,s8,t10,jack,2023-03-12 18:28:01.169884,2023-03-12 19:08:01.169884,Inbound,Finance
8546,2023-03-12 18:54:01,s3,t10,susan,2023-03-12 16:58:01.169913,2023-03-12 17:08:01.169913,Inbound,Retail
8547,2023-03-12 18:54:01,s1,t9,jack,2023-03-12 17:52:01.169941,2023-03-12 18:40:01.169941,Outbound,Finance
8548,2023-03-12 18:54:01,s7,t8,amy,2023-03-12 17:28:01.169970,2023-03-12 18:20:01.169970,Inbound,Retail
8549,2023-03-12 18:54:01,s9,t3,kelly,2023-03-12 17:26:01.169998,2023-03-12 17:37:01.169998,Outbound,Finance
8550,2023-03-12 18:54:01,s6,t3,tom,2023-03-12 18:37:01.170037,2023-03-12 19:36:01.170037,Inbound,Retail
8551,2023-03-12 18:54:01,s8,t4,kelly,2023-03-12 17:10:01.170066,2023-03-12 17:32:01.170066,Outbound,Retail
8552,2023-03-12 18:54:01,s6,t5,kelly,2023-03-12 17:21:01.170095,2023-03-12 18:14:01.170095,Inbound,Finance
8553,2023-03-12 18:54:01,s8,t2,amy,2023-03-12 18:33:01.170124,2023-03-12 19:12:01.170124,Inbound,Retail
8554,2023-03-12 18:54:01,s3,t10,kelly,2023-03-12 18:51:01.170160,2023-03-12 18:58:01.170160,Inbound,Healthcare
8555,2023-03-12 18:54:01,s8,t5,amy,2023-03-12 18:30:01.170190,2023-03-12 19:23:01.170190,Outbound,Healthcare
8556,2023-03-12 18:54:01,s2,t8,jack,2023-03-12 18:22:01.170219,2023-03-12 18:59:01.170219,Outbound,Retail
8557,2023-03-12 18:54:01,s8,t2,amy,2023-03-12 18:47:01.170248,2023-03-12 18:57:01.170248,Outbound,Retail
8558,2023-03-12 18:54:01,s9,t6,amy,2023-03-12 18:42:01.170276,2023-03-12 19:22:01.170276,Inbound,Finance
8559,2023-03-12 18:54:01,s6,t10,susan,2023-03-12 17:29:01.170304,2023-03-12 17:42:01.170304,Outbound,Finance
8560,2023-03-12 18:54:01,s1,t3,jack,2023-03-12 18:54:01.170333,2023-03-12 19:01:01.170333,Outbound,Healthcare
8561,2023-03-12 18:54:01,s6,t8,tom,2023-03-12 18:30:01.170366,2023-03-12 18:41:01.170366,Outbound,Retail
8562,2023-03-12 18:54:01,s6,t7,kelly,2023-03-12 18:35:01.170396,2023-03-12 19:03:01.170396,Outbound,Finance
8563,2023-03-12 18:54:01,s4,t7,susan,2023-03-12 16:58:01.170425,2023-03-12 17:12:01.170425,Inbound,Finance
8564,2023-03-12 18:54:01,s7,t10,kelly,2023-03-12 17:17:01.170454,2023-03-12 17:37:01.170454,Inbound,Retail
8565,2023-03-12 18:54:01,s4,t2,kelly,2023-03-12 18:08:01.170482,2023-03-12 18:15:01.170482,Inbound,Healthcare
8566,2023-03-12 18:54:01,s8,t6,kelly,2023-03-12 17:27:01.170511,2023-03-12 17:59:01.170511,Outbound,Retail
8567,2023-03-12 18:54:01,s2,t6,kelly,2023-03-12 18:38:01.170539,2023-03-12 18:59:01.170539,Outbound,Finance
8568,2023-03-12 18:54:01,s9,t5,tom,2023-03-12 17:14:01.170568,2023-03-12 17:16:01.170568,Inbound,Finance
8569,2023-03-12 18:54:01,s2,t5,amy,2023-03-12 17:42:01.170602,2023-03-12 18:40:01.170602,Inbound,Finance
8570,2023-03-12 18:54:01,s1,t6,susan,2023-03-12 18:36:01.170640,2023-03-12 18:59:01.170640,Outbound,Finance
8571,2023-03-12 18:54:01,s9,t1,susan,2023-03-12 18:19:01.170679,2023-03-12 18:22:01.170679,Inbound,Retail
8572,2023-03-12 18:54:01,s2,t1,amy,2023-03-12 18:24:01.170710,2023-03-12 18:33:01.170710,Inbound,Retail
8573,2023-03-12 18:54:01,s5,t10,amy,2023-03-12 16:58:01.170740,2023-03-12 16:58:01.170740,Outbound,Retail
8574,2023-03-12 18:54:01,s1,t9,amy,2023-03-12 17:43:01.170773,2023-03-12 18:03:01.170773,Inbound,Healthcare
8575,2023-03-12 18:54:01,s2,t5,amy,2023-03-12 18:48:01.170803,2023-03-12 19:01:01.170803,Outbound,Healthcare
8576,2023-03-12 18:54:01,s6,t10,amy,2023-03-12 17:57:01.170832,2023-03-12 18:50:01.170832,Inbound,Finance
8577,2023-03-12 18:54:01,s8,t10,tom,2023-03-12 17:25:01.170860,2023-03-12 18:15:01.170860,Inbound,Retail
8578,2023-03-12 18:54:01,s10,t8,kelly,2023-03-12 18:47:01.170888,2023-03-12 19:46:01.170888,Outbound,Finance
8579,2023-03-12 18:54:01,s7,t9,kelly,2023-03-12 17:19:01.170917,2023-03-12 17:51:01.170917,Outbound,Healthcare
8580,2023-03-12 18:54:01,s8,t8,tom,2023-03-12 18:16:01.170945,2023-03-12 18:29:01.170945,Outbound,Finance
8581,2023-03-12 18:54:01,s10,t2,amy,2023-03-12 17:37:01.170974,2023-03-12 18:06:01.170974,Inbound,Finance
8582,2023-03-12 18:54:01,s6,t10,kelly,2023-03-12 18:36:01.171002,2023-03-12 18:41:01.171002,Outbound,Healthcare
8583,2023-03-12 18:54:01,s1,t10,amy,2023-03-12 18:10:01.171031,2023-03-12 18:40:01.171031,Outbound,Healthcare
8584,2023-03-12 18:54:01,s3,t8,jack,2023-03-12 18:10:01.171061,2023-03-12 18:32:01.171061,Outbound,Finance
8585,2023-03-12 18:54:01,s5,t7,tom,2023-03-12 17:59:01.171090,2023-03-12 18:19:01.171090,Outbound,Healthcare
8586,2023-03-12 18:54:01,s8,t9,jack,2023-03-12 18:16:01.171122,2023-03-12 18:20:01.171122,Inbound,Retail
8587,2023-03-12 18:54:01,s5,t1,kelly,2023-03-12 16:59:01.171152,2023-03-12 17:48:01.171152,Outbound,Healthcare
8588,2023-03-12 18:54:01,s1,t8,susan,2023-03-12 18:25:01.171181,2023-03-12 18:45:01.171181,Outbound,Healthcare
8589,2023-03-12 18:54:01,s1,t3,jack,2023-03-12 17:36:01.171211,2023-03-12 18:16:01.171211,Outbound,Healthcare
8590,2023-03-12 18:54:01,s4,t2,amy,2023-03-12 18:02:01.171239,2023-03-12 18:39:01.171239,Inbound,Healthcare
